,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
9478,0,2023-03-01T18:52:24.208185,1733733,1315,1839,8,-1297,-613,-388,-28,142,-194
9479,0,2023-03-01T18:52:24.213912,1733738,1315,1839,8,-1297,-613,-388,-28,142,-194
9480,0,2023-03-01T18:52:24.218671,1733743,1315,1839,8,-1297,-613,-388,-28,142,-194
9481,0,2023-03-01T18:52:24.224821,1733749,1315,1839,8,-1297,-613,-388,-28,142,-194
9482,0,2023-03-01T18:52:24.229741,1733754,1319,1841,5,-1301,-615,-404,-28,142,-194
9483,0,2023-03-01T18:52:24.235717,1733761,1319,1841,5,-1301,-615,-404,-28,142,-194
9484,0,2023-03-01T18:52:24.241759,1733767,1319,1841,5,-1301,-615,-404,-28,142,-194
9485,0,2023-03-01T18:52:24.247257,1733771,1319,1841,5,-1301,-615,-404,-28,142,-194
9486,0,2023-03-01T18:52:24.252136,1733777,1312,1838,11,-1304,-605,-396,-28,142,-194
9487,0,2023-03-01T18:52:24.257809,1733782,1312,1838,11,-1304,-605,-396,-28,142,-194
9488,0,2023-03-01T18:52:24.264209,1733788,1312,1838,11,-1304,-605,-396,-28,142,-194
9489,0,2023-03-01T18:52:24.269477,1733793,1312,1840,12,-1292,-607,-394,-28,142,-194
9490,0,2023-03-01T18:52:24.274963,1733799,1312,1840,12,-1292,-607,-394,-28,142,-194
9491,0,2023-03-01T18:52:24.280678,1733805,1312,1840,12,-1292,-607,-394,-28,142,-194
9492,0,2023-03-01T18:52:24.287021,1733811,1312,1840,12,-1292,-607,-394,-28,142,-194
9493,0,2023-03-01T18:52:24.292044,1733817,1316,1836,5,-1293,-613,-390,-28,142,-194
9494,0,2023-03-01T18:52:24.297372,1733821,1316,1836,5,-1293,-613,-390,-28,142,-194
9495,0,2023-03-01T18:52:24.303832,1733828,1316,1836,5,-1293,-613,-390,-28,142,-194
9496,0,2023-03-01T18:52:24.309007,1733833,1319,1837,14,-1291,-606,-400,-28,144,-186
9497,0,2023-03-01T18:52:24.314890,1733839,1319,1837,14,-1291,-606,-400,-28,144,-186
9498,0,2023-03-01T18:52:24.320333,1733844,1319,1837,14,-1291,-606,-400,-28,144,-186
9499,0,2023-03-01T18:52:24.325086,1733850,1319,1837,14,-1291,-606,-400,-28,144,-186
9500,0,2023-03-01T18:52:24.330222,1733855,1312,1835,18,-1304,-605,-392,-28,144,-186
9501,0,2023-03-01T18:52:24.335837,1733860,1312,1835,18,-1304,-605,-392,-28,144,-186
9502,0,2023-03-01T18:52:24.342031,1733866,1312,1835,18,-1304,-605,-392,-28,144,-186
9503,0,2023-03-01T18:52:24.347045,1733871,1312,1835,18,-1304,-605,-392,-28,144,-186
9504,0,2023-03-01T18:52:24.352035,1733876,1314,1843,10,-1300,-608,-397,-28,144,-186
9505,0,2023-03-01T18:52:24.357625,1733882,1314,1843,10,-1300,-608,-397,-28,144,-186
9506,0,2023-03-01T18:52:24.363431,1733888,1314,1843,10,-1300,-608,-397,-28,144,-186
9507,0,2023-03-01T18:52:24.368777,1733894,1313,1833,18,-1295,-607,-396,-28,144,-186
9508,0,2023-03-01T18:52:24.376547,1733901,1313,1833,18,-1295,-607,-396,-28,144,-186
9509,0,2023-03-01T18:52:24.382719,1733907,1313,1833,18,-1295,-607,-396,-28,144,-186
9510,0,2023-03-01T18:52:24.387610,1733912,1317,1837,13,-1304,-611,-397,-28,144,-186
9511,0,2023-03-01T18:52:24.393340,1733917,1317,1837,13,-1304,-611,-397,-28,144,-186
9512,0,2023-03-01T18:52:24.398255,1733922,1317,1837,13,-1304,-611,-397,-28,144,-186
9513,0,2023-03-01T18:52:24.404131,1733928,1317,1837,13,-1304,-611,-397,-28,144,-186
9514,0,2023-03-01T18:52:24.408989,1733934,1313,1836,9,-1292,-607,-391,-28,144,-186
9515,0,2023-03-01T18:52:24.414233,1733939,1313,1836,9,-1292,-607,-391,-28,144,-186
9516,0,2023-03-01T18:52:24.419458,1733944,1313,1836,9,-1292,-607,-391,-28,144,-186
9517,0,2023-03-01T18:52:24.424361,1733949,1313,1836,9,-1292,-607,-391,-28,144,-186
9518,0,2023-03-01T18:52:24.429892,1733954,1315,1838,17,-1298,-612,-390,-28,144,-186
9519,0,2023-03-01T18:52:24.435660,1733960,1315,1838,17,-1298,-612,-390,-28,144,-186
9520,0,2023-03-01T18:52:24.442180,1733966,1315,1838,17,-1298,-612,-390,-28,144,-186
9521,0,2023-03-01T18:52:24.447453,1733971,1315,1838,17,-1298,-612,-390,-28,144,-186
9522,0,2023-03-01T18:52:24.452304,1733977,1315,1838,17,-1298,-612,-390,-23,137,-189
9523,0,2023-03-01T18:52:24.457271,1733982,1315,1838,17,-1298,-612,-390,-23,137,-189
9524,0,2023-03-01T18:52:24.462916,1733988,1315,1838,17,-1298,-612,-390,-23,137,-189
9525,0,2023-03-01T18:52:24.467710,1733992,1314,1833,21,-1289,-611,-393,-23,137,-189
9526,0,2023-03-01T18:52:24.472868,1733997,1314,1833,21,-1289,-611,-393,-23,137,-189
9527,0,2023-03-01T18:52:24.477759,1734002,1314,1833,21,-1289,-611,-393,-23,137,-189
9528,0,2023-03-01T18:52:24.483333,1734007,1314,1833,21,-1289,-611,-393,-23,137,-189
9529,0,2023-03-01T18:52:24.488288,1734012,1315,1838,18,-1298,-619,-394,-23,137,-189
9530,0,2023-03-01T18:52:24.493902,1734019,1315,1838,18,-1298,-619,-394,-23,137,-189
9531,0,2023-03-01T18:52:24.498990,1734023,1315,1838,18,-1298,-619,-394,-23,137,-189
9532,0,2023-03-01T18:52:24.504281,1734029,1315,1838,18,-1298,-619,-394,-23,137,-189
9533,0,2023-03-01T18:52:24.509032,1734034,1313,1837,20,-1291,-608,-401,-23,137,-189
9534,0,2023-03-01T18:52:24.514567,1734039,1313,1837,20,-1291,-608,-401,-23,137,-189
9535,0,2023-03-01T18:52:24.519872,1734044,1313,1837,20,-1291,-608,-401,-23,137,-189
9536,0,2023-03-01T18:52:24.525390,1734049,1313,1837,20,-1291,-608,-401,-23,137,-189
9537,0,2023-03-01T18:52:24.530456,1734054,1308,1836,26,-1299,-613,-393,-23,137,-189
9538,0,2023-03-01T18:52:24.536149,1734061,1308,1836,26,-1299,-613,-393,-23,137,-189
9539,0,2023-03-01T18:52:24.542846,1734067,1308,1836,26,-1299,-613,-393,-23,137,-189
9540,0,2023-03-01T18:52:24.547722,1734072,1314,1839,24,-1301,-617,-398,-23,137,-189
9541,0,2023-03-01T18:52:24.552814,1734078,1314,1839,24,-1301,-617,-398,-23,137,-189
9542,0,2023-03-01T18:52:24.558043,1734082,1314,1839,24,-1301,-617,-398,-23,137,-189
9543,0,2023-03-01T18:52:24.563826,1734088,1314,1839,24,-1301,-617,-398,-23,137,-189
9544,0,2023-03-01T18:52:24.568697,1734093,1312,1840,27,-1306,-612,-398,-24,148,-192
9545,0,2023-03-01T18:52:24.574327,1734098,1312,1840,27,-1306,-612,-398,-24,148,-192
9546,0,2023-03-01T18:52:24.579905,1734105,1312,1840,27,-1306,-612,-398,-24,148,-192
9547,0,2023-03-01T18:52:24.585777,1734110,1312,1840,27,-1306,-612,-398,-24,148,-192
9548,0,2023-03-01T18:52:24.590480,1734115,1313,1838,22,-1307,-607,-394,-24,148,-192
9549,0,2023-03-01T18:52:24.595987,1734120,1313,1838,22,-1307,-607,-394,-24,148,-192
9550,0,2023-03-01T18:52:24.602140,1734126,1313,1838,22,-1307,-607,-394,-24,148,-192
9551,0,2023-03-01T18:52:24.607138,1734131,1313,1838,22,-1307,-607,-394,-24,148,-192
9552,0,2023-03-01T18:52:24.612193,1734136,1309,1839,26,-1297,-598,-396,-24,148,-192
9553,0,2023-03-01T18:52:24.617570,1734141,1309,1839,26,-1297,-598,-396,-24,148,-192
9554,0,2023-03-01T18:52:24.623509,1734148,1309,1839,26,-1297,-598,-396,-24,148,-192
9555,0,2023-03-01T18:52:24.628372,1734153,1311,1837,33,-1287,-601,-387,-24,148,-192
9556,0,2023-03-01T18:52:24.633971,1734158,1311,1837,33,-1287,-601,-387,-24,148,-192
9557,0,2023-03-01T18:52:24.638565,1734163,1311,1837,33,-1287,-601,-387,-24,148,-192
9558,0,2023-03-01T18:52:24.644216,1734169,1311,1837,33,-1287,-601,-387,-24,148,-192
9559,0,2023-03-01T18:52:24.648791,1734173,1311,1836,25,-1279,-592,-396,-24,148,-192
9560,0,2023-03-01T18:52:24.655177,1734179,1311,1836,25,-1279,-592,-396,-24,148,-192
9561,0,2023-03-01T18:52:24.661064,1734185,1311,1836,25,-1279,-592,-396,-24,148,-192
9562,0,2023-03-01T18:52:24.667178,1734192,1311,1836,25,-1279,-592,-396,-24,148,-192
9563,0,2023-03-01T18:52:24.672097,1734197,1310,1834,28,-1280,-598,-390,-24,148,-192
9564,0,2023-03-01T18:52:24.677575,1734202,1310,1834,28,-1280,-598,-390,-24,148,-192
9565,0,2023-03-01T18:52:24.683481,1734208,1310,1834,28,-1280,-598,-390,-24,148,-192
9566,0,2023-03-01T18:52:24.688402,1734213,1308,1836,30,-1284,-594,-384,-22,138,-184
9567,0,2023-03-01T18:52:24.693924,1734218,1308,1836,30,-1284,-594,-384,-22,138,-184
9568,0,2023-03-01T18:52:24.698547,1734223,1308,1836,30,-1284,-594,-384,-22,138,-184
9569,0,2023-03-01T18:52:24.704460,1734230,1308,1836,30,-1284,-594,-384,-22,138,-184
9570,0,2023-03-01T18:52:24.709510,1734234,1308,1836,37,-1282,-598,-389,-22,138,-184
9571,0,2023-03-01T18:52:24.715292,1734240,1308,1836,37,-1282,-598,-389,-22,138,-184
9572,0,2023-03-01T18:52:24.719828,1734245,1308,1836,37,-1282,-598,-389,-22,138,-184
9573,0,2023-03-01T18:52:24.724916,1734249,1308,1836,37,-1282,-598,-389,-22,138,-184
9574,0,2023-03-01T18:52:24.729980,1734254,1310,1836,34,-1293,-604,-393,-22,138,-184
9575,0,2023-03-01T18:52:24.735325,1734260,1310,1836,34,-1293,-604,-393,-22,138,-184
9576,0,2023-03-01T18:52:24.740808,1734265,1310,1836,34,-1293,-604,-393,-22,138,-184
9577,0,2023-03-01T18:52:24.746637,1734272,1310,1836,34,-1293,-604,-393,-22,138,-184
9578,0,2023-03-01T18:52:24.751280,1734276,1309,1835,30,-1281,-590,-388,-22,138,-184
9579,0,2023-03-01T18:52:24.756506,1734281,1309,1835,30,-1281,-590,-388,-22,138,-184
9580,0,2023-03-01T18:52:24.761528,1734286,1309,1835,30,-1281,-590,-388,-22,138,-184
9581,0,2023-03-01T18:52:24.766383,1734291,1309,1835,30,-1281,-590,-388,-22,138,-184
9582,0,2023-03-01T18:52:24.771683,1734296,1309,1835,38,-1285,-602,-386,-22,138,-184
9583,0,2023-03-01T18:52:24.777220,1734301,1309,1835,38,-1285,-602,-386,-22,138,-184
9584,0,2023-03-01T18:52:24.783261,1734307,1309,1835,38,-1285,-602,-386,-22,138,-184
9585,0,2023-03-01T18:52:24.788017,1734312,1309,1835,33,-1280,-600,-379,-22,138,-184
9586,0,2023-03-01T18:52:24.793444,1734318,1309,1835,33,-1280,-600,-379,-22,138,-184
9587,0,2023-03-01T18:52:24.798630,1734323,1309,1835,33,-1280,-600,-379,-22,138,-184
9588,0,2023-03-01T18:52:24.805009,1734330,1309,1835,33,-1280,-600,-379,-22,138,-184
9589,0,2023-03-01T18:52:24.809850,1734334,1310,1836,31,-1280,-596,-386,-22,138,-184
9590,0,2023-03-01T18:52:24.815133,1734339,1310,1836,31,-1280,-596,-386,-22,138,-184
9591,0,2023-03-01T18:52:24.821494,1734346,1310,1836,31,-1280,-596,-386,-22,138,-184
9592,0,2023-03-01T18:52:24.826556,1734350,1310,1836,31,-1280,-596,-386,-22,138,-184
9593,0,2023-03-01T18:52:24.831847,1734356,1309,1839,40,-1278,-591,-388,-26,152,-194
9594,0,2023-03-01T18:52:24.838187,1734363,1309,1839,40,-1278,-591,-388,-26,152,-194
9595,0,2023-03-01T18:52:24.843825,1734369,1309,1839,40,-1278,-591,-388,-26,152,-194
9596,0,2023-03-01T18:52:24.848601,1734373,1306,1831,39,-1286,-597,-394,-26,152,-194
9597,0,2023-03-01T18:52:24.853336,1734378,1306,1831,39,-1286,-597,-394,-26,152,-194
9598,0,2023-03-01T18:52:24.858056,1734383,1306,1831,39,-1286,-597,-394,-26,152,-194
9599,0,2023-03-01T18:52:24.863654,1734388,1306,1831,39,-1286,-597,-394,-26,152,-194
9600,0,2023-03-01T18:52:24.868450,1734393,1309,1836,40,-1287,-598,-393,-26,152,-194
9601,0,2023-03-01T18:52:24.873817,1734398,1309,1836,40,-1287,-598,-393,-26,152,-194
9602,0,2023-03-01T18:52:24.878694,1734403,1309,1836,40,-1287,-598,-393,-26,152,-194
9603,0,2023-03-01T18:52:24.884812,1734410,1309,1836,40,-1287,-598,-393,-26,152,-194
9604,0,2023-03-01T18:52:24.889625,1734414,1305,1834,43,-1283,-592,-393,-26,152,-194
9605,0,2023-03-01T18:52:24.894743,1734419,1305,1834,43,-1283,-592,-393,-26,152,-194
9606,0,2023-03-01T18:52:24.899575,1734424,1305,1834,43,-1283,-592,-393,-26,152,-194
9607,0,2023-03-01T18:52:24.905086,1734429,1305,1834,43,-1283,-592,-393,-26,152,-194
9608,0,2023-03-01T18:52:24.910011,1734434,1304,1835,41,-1278,-592,-401,-26,152,-194
9609,0,2023-03-01T18:52:24.915497,1734439,1304,1835,41,-1278,-592,-401,-26,152,-194
9610,0,2023-03-01T18:52:24.920518,1734445,1304,1835,41,-1278,-592,-401,-26,152,-194
9611,0,2023-03-01T18:52:24.925988,1734451,1304,1835,41,-1278,-592,-401,-26,152,-194
9612,0,2023-03-01T18:52:24.930661,1734455,1303,1834,39,-1286,-599,-396,-26,152,-194
9613,0,2023-03-01T18:52:24.935928,1734461,1303,1834,39,-1286,-599,-396,-26,152,-194
9614,0,2023-03-01T18:52:24.941895,1734466,1303,1834,39,-1286,-599,-396,-26,152,-194
9615,0,2023-03-01T18:52:24.946916,1734471,1303,1834,39,-1286,-599,-396,-26,152,-194
9616,0,2023-03-01T18:52:24.951383,1734476,1303,1832,43,-1277,-599,-394,-21,147,-185
9617,0,2023-03-01T18:52:24.957002,1734481,1303,1832,43,-1277,-599,-394,-21,147,-185
9618,0,2023-03-01T18:52:24.963005,1734488,1303,1832,43,-1277,-599,-394,-21,147,-185
9619,0,2023-03-01T18:52:24.968023,1734493,1306,1836,40,-1284,-601,-383,-21,147,-185
9620,0,2023-03-01T18:52:24.973741,1734498,1306,1836,40,-1284,-601,-383,-21,147,-185
9621,0,2023-03-01T18:52:24.978310,1734503,1306,1836,40,-1284,-601,-383,-21,147,-185
9622,0,2023-03-01T18:52:24.984379,1734509,1306,1836,40,-1284,-601,-383,-21,147,-185
9623,0,2023-03-01T18:52:24.988952,1734513,1307,1840,53,-1273,-607,-394,-21,147,-185
9624,0,2023-03-01T18:52:24.994485,1734519,1307,1840,53,-1273,-607,-394,-21,147,-185
9625,0,2023-03-01T18:52:24.999930,1734524,1307,1840,53,-1273,-607,-394,-21,147,-185
9626,0,2023-03-01T18:52:25.005750,1734530,1307,1840,53,-1273,-607,-394,-21,147,-185
9627,0,2023-03-01T18:52:25.010639,1734535,1304,1836,46,-1281,-606,-384,-21,147,-185
9628,0,2023-03-01T18:52:25.016559,1734541,1304,1836,46,-1281,-606,-384,-21,147,-185
9629,0,2023-03-01T18:52:25.022834,1734547,1304,1836,46,-1281,-606,-384,-21,147,-185
9630,0,2023-03-01T18:52:25.028662,1734553,1305,1833,44,-1276,-595,-386,-21,147,-185
9631,0,2023-03-01T18:52:25.034323,1734558,1305,1833,44,-1276,-595,-386,-21,147,-185
9632,0,2023-03-01T18:52:25.040387,1734564,1305,1833,44,-1276,-595,-386,-21,147,-185
9633,0,2023-03-01T18:52:25.046665,1734572,1305,1833,44,-1276,-595,-386,-21,147,-185
9634,0,2023-03-01T18:52:25.051249,1734576,1303,1835,54,-1286,-602,-394,-21,147,-185
9635,0,2023-03-01T18:52:25.057194,1734582,1303,1835,54,-1286,-602,-394,-21,147,-185
9636,0,2023-03-01T18:52:25.063444,1734588,1303,1835,54,-1286,-602,-394,-21,147,-185
9637,0,2023-03-01T18:52:25.068394,1734593,1308,1833,47,-1291,-603,-386,-21,147,-185
9638,0,2023-03-01T18:52:25.074016,1734598,1308,1833,47,-1291,-603,-386,-21,147,-185
9639,0,2023-03-01T18:52:25.079238,1734603,1308,1833,47,-1291,-603,-386,-21,147,-185
9640,0,2023-03-01T18:52:25.085323,1734609,1308,1833,47,-1291,-603,-386,-21,147,-185
9641,0,2023-03-01T18:52:25.090438,1734615,1301,1836,53,-1284,-593,-394,-16,140,-184
9642,0,2023-03-01T18:52:25.095998,1734621,1301,1836,53,-1284,-593,-394,-16,140,-184
9643,0,2023-03-01T18:52:25.102098,1734627,1301,1836,53,-1284,-593,-394,-16,140,-184
9644,0,2023-03-01T18:52:25.106938,1734631,1301,1836,53,-1284,-593,-394,-16,140,-184
9645,0,2023-03-01T18:52:25.111789,1734636,1302,1831,50,-1287,-604,-389,-16,140,-184
9646,0,2023-03-01T18:52:25.116525,1734641,1302,1831,50,-1287,-604,-389,-16,140,-184
9647,0,2023-03-01T18:52:25.122231,1734646,1302,1831,50,-1287,-604,-389,-16,140,-184
9648,0,2023-03-01T18:52:25.127400,1734651,1302,1831,50,-1287,-604,-389,-16,140,-184
9649,0,2023-03-01T18:52:25.132301,1734657,1300,1834,46,-1291,-603,-394,-16,140,-184
9650,0,2023-03-01T18:52:25.137601,1734662,1300,1834,46,-1291,-603,-394,-16,140,-184
9651,0,2023-03-01T18:52:25.143472,1734668,1300,1834,46,-1291,-603,-394,-16,140,-184
9652,0,2023-03-01T18:52:25.148763,1734673,1304,1831,57,-1294,-598,-390,-16,140,-184
9653,0,2023-03-01T18:52:25.154291,1734679,1304,1831,57,-1294,-598,-390,-16,140,-184
9654,0,2023-03-01T18:52:25.159103,1734683,1304,1831,57,-1294,-598,-390,-16,140,-184
9655,0,2023-03-01T18:52:25.165113,1734689,1304,1831,57,-1294,-598,-390,-16,140,-184
9656,0,2023-03-01T18:52:25.170057,1734694,1302,1834,57,-1292,-586,-390,-16,140,-184
9657,0,2023-03-01T18:52:25.175572,1734700,1302,1834,57,-1292,-586,-390,-16,140,-184
9658,0,2023-03-01T18:52:25.181948,1734707,1302,1834,57,-1292,-586,-390,-16,140,-184
9659,0,2023-03-01T18:52:25.186565,1734711,1302,1834,57,-1292,-586,-390,-16,140,-184
9660,0,2023-03-01T18:52:25.191489,1734716,1304,1834,63,-1273,-599,-393,-16,140,-184
9661,0,2023-03-01T18:52:25.196787,1734721,1304,1834,63,-1273,-599,-393,-16,140,-184
9662,0,2023-03-01T18:52:25.202610,1734727,1304,1834,63,-1273,-599,-393,-16,140,-184
9663,0,2023-03-01T18:52:25.207640,1734732,1304,1834,63,-1273,-599,-393,-16,140,-184
9664,0,2023-03-01T18:52:25.212371,1734736,1299,1833,57,-1277,-598,-387,-25,141,-191
9665,0,2023-03-01T18:52:25.217958,1734743,1299,1833,57,-1277,-598,-387,-25,141,-191
9666,0,2023-03-01T18:52:25.224065,1734749,1299,1833,57,-1277,-598,-387,-25,141,-191
9667,0,2023-03-01T18:52:25.229203,1734754,1304,1833,51,-1275,-594,-385,-25,141,-191
9668,0,2023-03-01T18:52:25.234768,1734759,1304,1833,51,-1275,-594,-385,-25,141,-191
9669,0,2023-03-01T18:52:25.240351,1734765,1304,1833,51,-1275,-594,-385,-25,141,-191
9670,0,2023-03-01T18:52:25.245648,1734770,1304,1833,51,-1275,-594,-385,-25,141,-191
9671,0,2023-03-01T18:52:25.251250,1734775,1302,1835,64,-1263,-597,-389,-25,141,-191
9672,0,2023-03-01T18:52:25.256946,1734781,1302,1835,64,-1263,-597,-389,-25,141,-191
9673,0,2023-03-01T18:52:25.263723,1734789,1302,1835,64,-1263,-597,-389,-25,141,-191
9674,0,2023-03-01T18:52:25.268536,1734793,1304,1834,59,-1273,-595,-388,-25,141,-191
9675,0,2023-03-01T18:52:25.274045,1734798,1304,1834,59,-1273,-595,-388,-25,141,-191
9676,0,2023-03-01T18:52:25.278924,1734803,1304,1834,59,-1273,-595,-388,-25,141,-191
9677,0,2023-03-01T18:52:25.285540,1734810,1304,1834,59,-1273,-595,-388,-25,141,-191
9678,0,2023-03-01T18:52:25.290464,1734815,1298,1837,56,-1267,-606,-394,-25,141,-191
9679,0,2023-03-01T18:52:25.296170,1734820,1298,1837,56,-1267,-606,-394,-25,141,-191
9680,0,2023-03-01T18:52:25.302167,1734827,1298,1837,56,-1267,-606,-394,-25,141,-191
9681,0,2023-03-01T18:52:25.307569,1734832,1298,1837,56,-1267,-606,-394,-25,141,-191
9682,0,2023-03-01T18:52:25.312515,1734837,1303,1837,66,-1289,-604,-388,-25,141,-191
9683,0,2023-03-01T18:52:25.318510,1734843,1303,1837,66,-1289,-604,-388,-25,141,-191
9684,0,2023-03-01T18:52:25.324552,1734849,1303,1837,66,-1289,-604,-388,-25,141,-191
9685,0,2023-03-01T18:52:25.330014,1734854,1300,1831,58,-1279,-616,-398,-25,141,-191
9686,0,2023-03-01T18:52:25.335685,1734860,1300,1831,58,-1279,-616,-398,-25,141,-191
9687,0,2023-03-01T18:52:25.341673,1734865,1300,1831,58,-1279,-616,-398,-25,141,-191
9688,0,2023-03-01T18:52:25.347370,1734872,1300,1831,58,-1279,-616,-398,-25,141,-191
9689,0,2023-03-01T18:52:25.352061,1734877,1304,1832,68,-1294,-610,-396,-25,151,-181
9690,0,2023-03-01T18:52:25.357851,1734882,1304,1832,68,-1294,-610,-396,-25,151,-181
9691,0,2023-03-01T18:52:25.363502,1734888,1304,1832,68,-1294,-610,-396,-25,151,-181
9692,0,2023-03-01T18:52:25.368847,1734893,1304,1832,68,-1294,-610,-396,-25,151,-181
9693,0,2023-03-01T18:52:25.373946,1734898,1299,1830,63,-1275,-606,-389,-25,151,-181
9694,0,2023-03-01T18:52:25.379343,1734904,1299,1830,63,-1275,-606,-389,-25,151,-181
9695,0,2023-03-01T18:52:25.385123,1734909,1299,1830,63,-1275,-606,-389,-25,151,-181
9696,0,2023-03-01T18:52:25.390064,1734915,1300,1834,68,-1285,-615,-394,-25,151,-181
9697,0,2023-03-01T18:52:25.395957,1734921,1300,1834,68,-1285,-615,-394,-25,151,-181
9698,0,2023-03-01T18:52:25.401399,1734926,1300,1834,68,-1285,-615,-394,-25,151,-181
9699,0,2023-03-01T18:52:25.406005,1734931,1300,1834,68,-1285,-615,-394,-25,151,-181
9700,0,2023-03-01T18:52:25.411034,1734935,1299,1832,68,-1282,-605,-393,-25,151,-181
9701,0,2023-03-01T18:52:25.416528,1734941,1299,1832,68,-1282,-605,-393,-25,151,-181
9702,0,2023-03-01T18:52:25.422692,1734947,1299,1832,68,-1282,-605,-393,-25,151,-181
9703,0,2023-03-01T18:52:25.427867,1734952,1299,1832,68,-1282,-605,-393,-25,151,-181
9704,0,2023-03-01T18:52:25.432784,1734958,1304,1831,68,-1286,-602,-404,-25,151,-181
9705,0,2023-03-01T18:52:25.438363,1734963,1304,1831,68,-1286,-602,-404,-25,151,-181
9706,0,2023-03-01T18:52:25.444129,1734969,1304,1831,68,-1286,-602,-404,-25,151,-181
9707,0,2023-03-01T18:52:25.449035,1734973,1301,1835,63,-1281,-609,-393,-25,151,-181
9708,0,2023-03-01T18:52:25.454204,1734979,1301,1835,63,-1281,-609,-393,-25,151,-181
9709,0,2023-03-01T18:52:25.459146,1734983,1301,1835,63,-1281,-609,-393,-25,151,-181
9710,0,2023-03-01T18:52:25.465479,1734990,1301,1835,63,-1281,-609,-393,-25,151,-181
9711,0,2023-03-01T18:52:25.470321,1734994,1304,1836,75,-1281,-606,-406,-20,144,-180
9712,0,2023-03-01T18:52:25.475662,1735000,1304,1836,75,-1281,-606,-406,-20,144,-180
9713,0,2023-03-01T18:52:25.482186,1735007,1304,1836,75,-1281,-606,-406,-20,144,-180
9714,0,2023-03-01T18:52:25.487934,1735013,1304,1836,75,-1281,-606,-406,-20,144,-180
9715,0,2023-03-01T18:52:25.492850,1735017,1302,1833,74,-1294,-604,-398,-20,144,-180
9716,0,2023-03-01T18:52:25.498626,1735023,1302,1833,74,-1294,-604,-398,-20,144,-180
9717,0,2023-03-01T18:52:25.504572,1735029,1302,1833,74,-1294,-604,-398,-20,144,-180
9718,0,2023-03-01T18:52:25.509169,1735033,1302,1833,75,-1281,-607,-389,-20,144,-180
9719,0,2023-03-01T18:52:25.514618,1735040,1302,1833,75,-1281,-607,-389,-20,144,-180
9720,0,2023-03-01T18:52:25.519659,1735044,1302,1833,75,-1281,-607,-389,-20,144,-180
9721,0,2023-03-01T18:52:25.524626,1735049,1302,1833,75,-1281,-607,-389,-20,144,-180
9722,0,2023-03-01T18:52:25.529700,1735054,1298,1837,73,-1278,-606,-396,-20,144,-180
9723,0,2023-03-01T18:52:25.535089,1735060,1298,1837,73,-1278,-606,-396,-20,144,-180
9724,0,2023-03-01T18:52:25.541547,1735065,1298,1837,73,-1278,-606,-396,-20,144,-180
9725,0,2023-03-01T18:52:25.546611,1735071,1298,1837,73,-1278,-606,-396,-20,144,-180
9726,0,2023-03-01T18:52:25.551361,1735076,1301,1833,71,-1281,-617,-389,-20,144,-180
9727,0,2023-03-01T18:52:25.556645,1735081,1301,1833,71,-1281,-617,-389,-20,144,-180
9728,0,2023-03-01T18:52:25.562387,1735087,1301,1833,71,-1281,-617,-389,-20,144,-180
9729,0,2023-03-01T18:52:25.567336,1735092,1301,1833,71,-1281,-617,-389,-20,144,-180
9730,0,2023-03-01T18:52:25.572285,1735097,1300,1836,73,-1288,-606,-398,-20,144,-180
9731,0,2023-03-01T18:52:25.577950,1735103,1300,1836,73,-1288,-606,-398,-20,144,-180
9732,0,2023-03-01T18:52:25.582990,1735107,1300,1836,73,-1288,-606,-398,-20,144,-180
9733,0,2023-03-01T18:52:25.587957,1735112,1300,1836,73,-1288,-606,-398,-20,144,-180
9734,0,2023-03-01T18:52:25.592886,1735117,1300,1830,82,-1289,-614,-395,-27,147,-185
9735,0,2023-03-01T18:52:25.598662,1735123,1300,1830,82,-1289,-614,-395,-27,147,-185
9736,0,2023-03-01T18:52:25.604497,1735129,1300,1830,82,-1289,-614,-395,-27,147,-185
9737,0,2023-03-01T18:52:25.609384,1735134,1294,1831,75,-1290,-624,-396,-27,147,-185
9738,0,2023-03-01T18:52:25.615256,1735140,1294,1831,75,-1290,-624,-396,-27,147,-185
9739,0,2023-03-01T18:52:25.620987,1735145,1294,1831,75,-1290,-624,-396,-27,147,-185
9740,0,2023-03-01T18:52:25.627415,1735151,1294,1831,75,-1290,-624,-396,-27,147,-185
9741,0,2023-03-01T18:52:25.632313,1735157,1296,1832,81,-1289,-610,-400,-27,147,-185
9742,0,2023-03-01T18:52:25.638358,1735162,1296,1832,81,-1289,-610,-400,-27,147,-185
9743,0,2023-03-01T18:52:25.645092,1735169,1296,1832,81,-1289,-610,-400,-27,147,-185
9744,0,2023-03-01T18:52:25.650215,1735175,1298,1833,78,-1290,-605,-399,-27,147,-185
9745,0,2023-03-01T18:52:25.655758,1735180,1298,1833,78,-1290,-605,-399,-27,147,-185
9746,0,2023-03-01T18:52:25.661009,1735186,1298,1833,78,-1290,-605,-399,-27,147,-185
9747,0,2023-03-01T18:52:25.666435,1735191,1298,1833,78,-1290,-605,-399,-27,147,-185
9748,0,2023-03-01T18:52:25.671453,1735196,1296,1830,76,-1282,-602,-388,-27,147,-185
9749,0,2023-03-01T18:52:25.677443,1735201,1296,1830,76,-1282,-602,-388,-27,147,-185
9750,0,2023-03-01T18:52:25.684375,1735208,1296,1830,76,-1282,-602,-388,-27,147,-185
