Timestamp;FrameCount;Manufacturer;Name;SerialNumber;Acceleration;AngularAcceleration;AngularVelocity;Position;Rotation;Velocity;IsTracked
2023-03-01T18:50:30.828570;1509;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01201434,0.02649909,0.02226795);(-0.03487801,1.220579,0.1745997);(-0.0778416,0.242238,0.3960149,-0.882289);(0.006759761,-0.0001195903,-0.001850339);True
2023-03-01T18:50:30.861580;1510;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01471494,0.02511487,0.02080517);(-0.03478489,1.220704,0.1744834);(-0.07814692,0.2424273,0.3963281,-0.8820692);(0.007496126,0.001022724,-0.001700491);True
2023-03-01T18:50:30.861580;1510;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01471494,0.02511487,0.02080517);(-0.03478489,1.220704,0.1744834);(-0.07814692,0.2424273,0.3963281,-0.8820692);(0.007496126,0.001022724,-0.001700491);True
2023-03-01T18:50:30.883570;1511;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01005011,0.0254727,0.01732654);(-0.03500012,1.220712,0.1743244);(-0.07831718,0.2427089,0.3965334,-0.8818843);(0.005533317,0.0006283693,-0.003172477);True
2023-03-01T18:50:30.906570;1512;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01202196,0.02648206,0.02229354);(-0.03510822,1.220751,0.1743663);(-0.07853498,0.2428927,0.3969298,-0.881636);(0.005126181,0.001071262,-0.00263643);True
2023-03-01T18:50:30.939570;1513;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01127811,0.02480131,0.01790543);(-0.03523044,1.220744,0.1744669);(-0.07874226,0.2431052,0.3971558,-0.8814571);(0.005185705,0.0006539568,-0.00153617);True
2023-03-01T18:50:30.940570;1513;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01127811,0.02480131,0.01790543);(-0.03523044,1.220744,0.1744669);(-0.07874226,0.2431052,0.3971558,-0.8814571);(0.005185705,0.0006539568,-0.00153617);True
2023-03-01T18:50:30.961570;1514;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0142437,0.02578107,0.01858034);(-0.0351016,1.220743,0.1744414);(-0.07903828,0.2434319,0.3974394,-0.8812128);(0.005582567,0.0003692178,-0.001372471);True
2023-03-01T18:50:30.996591;1515;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01579017,0.02523017,0.02265733);(-0.03536344,1.220719,0.1743112);(-0.07933377,0.2436628,0.3978696,-0.8809281);(0.003588008,-9.998423E-05,-0.002473577);True
2023-03-01T18:50:31.030575;1516;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01187377,0.02557252,0.01752199);(-0.03515857,1.220909,0.1740673);(-0.07951885,0.2438274,0.3981104,-0.880757);(0.005074714,0.0009820079,-0.002696981);True
2023-03-01T18:50:31.030575;1516;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01187377,0.02557252,0.01752199);(-0.03515857,1.220909,0.1740673);(-0.07951885,0.2438274,0.3981104,-0.880757);(0.005074714,0.0009820079,-0.002696981);True
2023-03-01T18:50:31.052573;1517;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01359803,0.02425941,0.02031305);(-0.0351971,1.220891,0.1742639);(-0.07985275,0.2440955,0.3984205,-0.8805124);(0.004966624,0.0005406479,-0.0008306421);True
2023-03-01T18:50:31.084569;1518;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01402204,0.02286811,0.02387198);(-0.03542273,1.220893,0.174322);(-0.08009043,0.2443074,0.3988093,-0.8802561);(0.004070346,0.0005660791,-0.0005065803);True
2023-03-01T18:50:31.084569;1518;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01402204,0.02286811,0.02387198);(-0.03542273,1.220893,0.174322);(-0.08009043,0.2443074,0.3988093,-0.8802561);(0.004070346,0.0005660791,-0.0005065803);True
2023-03-01T18:50:31.109572;1519;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01408042,0.02358308,0.02255708);(-0.03535729,1.220947,0.1741788);(-0.08032225,0.2444926,0.3990987,-0.8800522);(0.004340514,0.0007700248,-0.001294977);True
2023-03-01T18:50:31.140572;1520;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01235212,0.0219459,0.02243914);(-0.03530819,1.221025,0.1740111);(-0.08050027,0.2447051,0.3993317,-0.8798711);(0.004317189,0.001310098,-0.001663025);True
2023-03-01T18:50:31.140572;1520;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01235212,0.0219459,0.02243914);(-0.03530819,1.221025,0.1740111);(-0.08050027,0.2447051,0.3993317,-0.8798711);(0.004317189,0.001310098,-0.001663025);True
2023-03-01T18:50:31.164570;1521;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01289257,0.02496768,0.02068516);(-0.03527708,1.220988,0.173818);(-0.08073156,0.2450285,0.3995911,-0.8796422);(0.004220184,0.0005471484,-0.003112849);True
2023-03-01T18:50:31.196571;1522;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01483293,0.02359967,0.02087371);(-0.03531399,1.221027,0.173807);(-0.08101142,0.245231,0.3999272,-0.8794072);(0.004506502,0.0003840519,-0.002531366);True
2023-03-01T18:50:31.230572;1523;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01392296,0.02435746,0.02383733);(-0.03547561,1.221027,0.1738558);(-0.08121723,0.2454973,0.4002277,-0.8791772);(0.003436297,0.0001085375,-0.001611371);True
2023-03-01T18:50:31.230572;1523;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01392296,0.02435746,0.02383733);(-0.03547561,1.221027,0.1738558);(-0.08121723,0.2454973,0.4002277,-0.8791772);(0.003436297,0.0001085375,-0.001611371);True
2023-03-01T18:50:31.252571;1524;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01210118,0.02422966,0.02368608);(-0.03546003,1.221093,0.1739785);(-0.08149339,0.245786,0.4004738,-0.878959);(0.004156894,0.0006304304,-0.0003545757);True
2023-03-01T18:50:31.275574;1525;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01549832,0.02215621,0.0218163);(-0.03550484,1.221114,0.1739648);(-0.08175445,0.2458424,0.4007402,-0.8787975);(0.003950963,0.0005883392,-0.0001705923);True
2023-03-01T18:50:31.308571;1526;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01328577,0.02579912,0.02289082);(-0.03553877,1.221165,0.1739105);(-0.08196846,0.2462025,0.4010614,-0.8785301);(0.003568905,0.0007759033,-4.749568E-05);True
2023-03-01T18:50:31.308571;1526;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01328577,0.02579912,0.02289082);(-0.03553877,1.221165,0.1739105);(-0.08196846,0.2462025,0.4010614,-0.8785301);(0.003568905,0.0007759033,-4.749568E-05);True
2023-03-01T18:50:31.331572;1527;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01295567,0.02273935,0.02203823);(-0.03537644,1.221295,0.1735943);(-0.08211596,0.2464011,0.401334,-0.8783363);(0.003678176,0.001974893,-0.001308825);True
2023-03-01T18:50:31.364572;1528;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01433923,0.02428683,0.01863598);(-0.0354893,1.221233,0.1736171);(-0.08240804,0.2466726,0.4015875,-0.8781168);(0.003653685,0.000838542,-0.0008391871);True
2023-03-01T18:50:31.365570;1528;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01433923,0.02428683,0.01863598);(-0.0354893,1.221233,0.1736171);(-0.08240804,0.2466726,0.4015875,-0.8781168);(0.003653685,0.000838542,-0.0008391871);True
2023-03-01T18:50:31.389569;1529;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01686264,0.02462887,0.02580123);(-0.03549517,1.221279,0.1737214);(-0.08271219,0.2469679,0.4020289,-0.8778032);(0.003799442,0.001102606,-9.487863E-05);True
2023-03-01T18:50:31.419572;1530;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01409907,0.02359769,0.02254954);(-0.03551124,1.221328,0.1736735);(-0.0829305,0.247189,0.4022482,-0.8776197);(0.003709179,0.001103465,0.0002469194);True
2023-03-01T18:50:31.420570;1530;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01409907,0.02359769,0.02254954);(-0.03551124,1.221328,0.1736735);(-0.0829305,0.247189,0.4022482,-0.8776197);(0.003709179,0.001103465,0.0002469194);True
2023-03-01T18:50:31.453572;1531;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01191567,0.02335985,0.01889565);(-0.0356271,1.221249,0.1735424);(-0.08311379,0.2474132,0.402447,-0.8774482);(0.003056083,-0.0003116185,-0.0007263895);True
2023-03-01T18:50:31.476570;1532;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01414164,0.02432432,0.02123837);(-0.0354968,1.221388,0.1733655);(-0.08339995,0.2476172,0.4028125,-0.8771957);(0.00365339,0.0009610124,-0.001285812);True
2023-03-01T18:50:31.499571;1533;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01226326,0.02344896,0.02242221);(-0.03552452,1.221335,0.1732611);(-0.08353309,0.247849,0.4031272,-0.8769729);(0.002892038,1.267174E-05,-0.001356394);True
2023-03-01T18:50:31.500570;1533;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01226326,0.02344896,0.02242221);(-0.03552452,1.221335,0.1732611);(-0.08353309,0.247849,0.4031272,-0.8769729);(0.002892038,1.267174E-05,-0.001356394);True
2023-03-01T18:50:31.532571;1534;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01285168,0.02424096,0.02202283);(-0.03566482,1.221335,0.1733631);(-0.08380309,0.2480727,0.4034145,-0.8767517);(0.002480682,-0.0002178285,-0.0005589742);True
2023-03-01T18:50:31.554572;1535;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01544101,0.02441877,0.02046137);(-0.03595749,1.221432,0.173563);(-0.08419202,0.2483072,0.4036437,-0.8765427);(0.001088064,0.0007496483,8.869445E-05);True
2023-03-01T18:50:31.587569;1536;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01192423,0.02336139,0.01891087);(-0.03611984,1.221499,0.1735487);(-0.08435057,0.2485392,0.4039051,-0.8763412);(0.0009388553,0.001034085,-2.93328E-05);True
2023-03-01T18:50:31.587569;1536;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01192423,0.02336139,0.01891087);(-0.03611984,1.221499,0.1735487);(-0.08435057,0.2485392,0.4039051,-0.8763412);(0.0009388553,0.001034085,-2.93328E-05);True
2023-03-01T18:50:31.621569;1537;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01224967,0.02271432,0.02374779);(-0.03613257,1.221501,0.1736645);(-0.08457176,0.248829,0.4043476,-0.8760335);(0.002132685,0.001126841,0.001142072);True
2023-03-01T18:50:31.621569;1537;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01224967,0.02271432,0.02374779);(-0.03613257,1.221501,0.1736645);(-0.08457176,0.248829,0.4043476,-0.8760335);(0.002132685,0.001126841,0.001142072);True
2023-03-01T18:50:31.643570;1538;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01431063,0.02815611,0.02340688);(-0.03607142,1.221492,0.1735913);(-0.08490758,0.2491141,0.4046484,-0.8757811);(0.002785144,0.0004461581,0.001039887);True
2023-03-01T18:50:31.666570;1539;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01158462,0.02415316,0.02281848);(-0.03597784,1.221557,0.1733136);(-0.08501823,0.2493104,0.4048994,-0.8755985);(0.00255943,0.0007189438,-0.000480945);True
2023-03-01T18:50:31.699573;1540;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01476504,0.0258823,0.01953767);(-0.03594352,1.221566,0.173255);(-0.08535993,0.2496061,0.4051292,-0.8753747);(0.002948884,0.0006391709,-0.0003088698);True
2023-03-01T18:50:31.699573;1540;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01476504,0.0258823,0.01953767);(-0.03594352,1.221566,0.173255);(-0.08535993,0.2496061,0.4051292,-0.8753747);(0.002948884,0.0006391709,-0.0003088698);True
2023-03-01T18:50:31.721575;1541;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0170715,0.02388056,0.02450792);(-0.03611796,1.221587,0.1734665);(-0.08565551,0.2498101,0.4055066,-0.8751128);(0.00218724,0.000578902,0.000890644);True
2023-03-01T18:50:31.745570;1542;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01235386,0.02493379,0.0198172);(-0.03613469,1.221613,0.1733229);(-0.0857809,0.2500606,0.4056453,-0.8749647);(0.002199549,0.0003530957,-8.744231E-06);True
2023-03-01T18:50:31.777570;1543;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01374091,0.0273728,0.02381882);(-0.03596625,1.221642,0.1730639);(-0.08608795,0.2503477,0.4060248,-0.8746763);(0.003042991,0.0001409982,-0.0009582295);True
2023-03-01T18:50:31.801570;1544;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0146163,0.02665666,0.02082781);(-0.03594989,1.221612,0.1729562);(-0.08633804,0.2506292,0.4062371,-0.8744725);(0.003083886,-0.0003314524,-0.0008387794);True
2023-03-01T18:50:31.801570;1544;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0146163,0.02665666,0.02082781);(-0.03594989,1.221612,0.1729562);(-0.08633804,0.2506292,0.4062371,-0.8744725);(0.003083886,-0.0003314524,-0.0008387794);True
2023-03-01T18:50:31.834571;1545;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01333985,0.02655463,0.0216185);(-0.03608013,1.221685,0.1730103);(-0.08658073,0.2508484,0.4065399,-0.8742449);(0.002495015,0.0002818668,-0.0001681152);True
2023-03-01T18:50:31.856570;1546;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01176981,0.02340139,0.02153148);(-0.03627656,1.22171,0.1733089);(-0.08680625,0.2510737,0.4067709,-0.8740504);(0.001824912,0.0001616317,0.001362352);True
2023-03-01T18:50:31.889568;1547;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01689192,0.02380099,0.01837535);(-0.03645504,1.221709,0.173219);(-0.08717807,0.2512608,0.4070044,-0.873851);(0.000949657,-0.0001515715,0.0008675386);True
2023-03-01T18:50:31.889568;1547;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01689192,0.02380099,0.01837535);(-0.03645504,1.221709,0.173219);(-0.08717807,0.2512608,0.4070044,-0.873851);(0.000949657,-0.0001515715,0.0008675386);True
2023-03-01T18:50:31.922570;1548;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01366879,0.02578876,0.01771685);(-0.03638186,1.22177,0.173182);(-0.08739509,0.2515774,0.4072538,-0.8736219);(0.001988193,0.000517606,0.001384586);True
2023-03-01T18:50:31.922570;1548;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01366879,0.02578876,0.01771685);(-0.03638186,1.22177,0.173182);(-0.08739509,0.2515774,0.4072538,-0.8736219);(0.001988193,0.000517606,0.001384586);True
2023-03-01T18:50:31.944570;1549;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01602437,0.02451243,0.02136167);(-0.03634275,1.221852,0.1730399);(-0.08766261,0.2517402,0.4075993,-0.8733871);(0.002072775,0.001094203,0.0007184447);True
2023-03-01T18:50:31.967570;1550;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01350221,0.0257965,0.02032904);(-0.03628111,1.221888,0.1728849);(-0.08785365,0.2520111,0.4078405,-0.8731771);(0.002366084,0.001057847,0.0002044726);True
2023-03-01T18:50:32.001570;1551;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01463758,0.02666078,0.02082968);(-0.03642196,1.22185,0.172933);(-0.08817835,0.2522998,0.4081067,-0.8729365);(0.001773483,0.0004190357,0.0002236632);True
2023-03-01T18:50:32.001570;1551;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01463758,0.02666078,0.02082968);(-0.03642196,1.22185,0.172933);(-0.08817835,0.2522998,0.4081067,-0.8729365);(0.001773483,0.0004190357,0.0002236632);True
2023-03-01T18:50:32.023570;1552;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01494537,0.02590091,0.01692551);(-0.03656334,1.221836,0.1730396);(-0.08845352,0.2525453,0.4082732,-0.8727599);(0.001315009,-0.0001518434,0.0008456072);True
2023-03-01T18:50:32.047573;1553;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01520143,0.02671668,0.02173332);(-0.03663183,1.221894,0.1729625);(-0.08868775,0.2527606,0.408619,-0.872512);(0.0007618137,0.0004437842,0.0002740569);True
2023-03-01T18:50:32.078570;1554;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01424561,0.02660448,0.01731915);(-0.03658865,1.221953,0.1729278);(-0.08896865,0.2530537,0.4087933,-0.8723167);(0.001926181,0.0006890343,0.0005811526);True
2023-03-01T18:50:32.079570;1554;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01424561,0.02660448,0.01731915);(-0.03658865,1.221953,0.1729278);(-0.08896865,0.2530537,0.4087933,-0.8723167);(0.001926181,0.0006890343,0.0005811526);True
2023-03-01T18:50:32.112580;1555;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01465386,0.02742027,0.01952118);(-0.03660693,1.221985,0.1728552);(-0.08921409,0.2533711,0.4091223,-0.8720453);(0.001655402,0.0005181111,0.0003462606);True
2023-03-01T18:50:32.134569;1556;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01618806,0.02378092,0.02005503);(-0.0365416,1.22203,0.1727102);(-0.08943317,0.2535361,0.4094253,-0.8718325);(0.001962828,0.0006600438,-0.0002963807);True
2023-03-01T18:50:32.157570;1557;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.013526,0.02656365,0.01901803);(-0.03651201,1.222005,0.1728141);(-0.08968128,0.2538693,0.4095809,-0.871637);(0.002639745,0.000276047,0.0008222146);True
2023-03-01T18:50:32.190577;1558;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0140783,0.02587529,0.02122715);(-0.03648658,1.222066,0.1727778);(-0.08991458,0.25416,0.4099014,-0.8713776);(0.00296424,0.0007827029,0.001534224);True
2023-03-01T18:50:32.191569;1558;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.0140783,0.02587529,0.02122715);(-0.03648658,1.222066,0.1727778);(-0.08991458,0.25416,0.4099014,-0.8713776);(0.00296424,0.0007827029,0.001534224);True
2023-03-01T18:50:32.224575;1559;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01619909,0.0245438,0.01873076);(-0.03624693,1.22217,0.1725983);(-0.09021831,0.2543873,0.4101365,-0.8711692);(0.004561942,0.001379599,0.001132487);True
2023-03-01T18:50:32.224575;1559;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01619909,0.0245438,0.01873076);(-0.03624693,1.22217,0.1725983);(-0.09021831,0.2543873,0.4101365,-0.8711692);(0.004561942,0.001379599,0.001132487);True
2023-03-01T18:50:32.246577;1560;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01535053,0.02523904,0.02172873);(-0.03641032,1.222148,0.1723054);(-0.09045375,0.2546599,0.4104527,-0.8709162);(0.002679351,0.0006089943,-0.001540636);True
2023-03-01T18:50:32.268569;1561;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01253101,0.02494711,0.01721644);(-0.03652512,1.222108,0.1723243);(-0.09061016,0.2548487,0.4105625,-0.870793);(0.002150346,0.0001100628,-0.001367996);True
2023-03-01T18:50:32.302580;1562;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01225125,0.02569668,0.02112351);(-0.0368101,1.222065,0.1723928);(-0.09089007,0.2551248,0.4109271,-0.8705109);(0.0007995971,-0.000378502,-0.0005782786);True
2023-03-01T18:50:32.302580;1562;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01225125,0.02569668,0.02112351);(-0.0368101,1.222065,0.1723928);(-0.09089007,0.2551248,0.4109271,-0.8705109);(0.0007995971,-0.000378502,-0.0005782786);True
2023-03-01T18:50:32.325571;1563;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01295911,0.02726447,0.01680277);(-0.03682883,1.222193,0.1724787);(-0.09121283,0.2554488,0.4110487,-0.8703247);(0.001111832,0.0007183824,0.0002998874);True
2023-03-01T18:50:32.358574;1564;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01296149,0.02500954,0.02072906);(-0.03681569,1.222197,0.172535);(-0.09141301,0.2556489,0.4114532,-0.8700537);(0.001242779,0.0001158668,0.001394108);True
2023-03-01T18:50:32.359572;1564;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01296149,0.02500954,0.02072906);(-0.03681569,1.222197,0.172535);(-0.09141301,0.2556489,0.4114532,-0.8700537);(0.001242779,0.0001158668,0.001394108);True
2023-03-01T18:50:32.382570;1565;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01169647,0.02564422,0.02022794);(-0.03695201,1.222204,0.172584);(-0.09167465,0.2559315,0.4116893,-0.8698315);(0.0004542733,0.0001487211,0.001824414);True
2023-03-01T18:50:32.414570;1566;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01324433,0.02351844,0.01812362);(-0.03682439,1.222314,0.1724553);(-0.09195223,0.2561629,0.4119254,-0.8696222);(0.001435702,0.0008701598,0.001764438);True
2023-03-01T18:50:32.447573;1567;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01337882,0.02807178,0.01901778);(-0.03682842,1.222267,0.1721503);(-0.09224093,0.2564728,0.4122123,-0.8693644);(0.0006888752,-0.0001687323,-0.0005777595);True
2023-03-01T18:50:32.448571;1567;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01337882,0.02807178,0.01901778);(-0.03682842,1.222267,0.1721503);(-0.09224093,0.2564728,0.4122123,-0.8693644);(0.0006888752,-0.0001687323,-0.0005777595);True
2023-03-01T18:50:32.469570;1568;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01381614,0.02357114,0.01903092);(-0.0367557,1.222277,0.1720758);(-0.09247069,0.2566332,0.4125068,-0.8691528);(0.00115591,-0.0001557717,-0.0003987409);True
2023-03-01T18:50:32.493569;1569;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01212682,0.02719568,0.02113219);(-0.03673836,1.22235,0.1721394);(-0.09273354,0.2569912,0.4127254,-0.8689153);(0.001507487,0.0003540071,0.0004717535);True
2023-03-01T18:50:32.526572;1570;HTC;OpenVR Controller(VIVE Tracker 3.0 MV) - Right;LHR-9E483859;(0,0,0);(0,0,0);(-0.01299305,0.02425317,0.02203507);(-0.0369572,1.222316,0.1723231);(-0.09296953,0.257189,0.4130254,-0.8686891);(0.001078961,-0.000180788,0.001993464);True
